"authorMeta/avatar","authorMeta/bioLink","authorMeta/digg","authorMeta/fans","authorMeta/following","authorMeta/heart","authorMeta/id","authorMeta/name","authorMeta/nickName","authorMeta/privateAccount","authorMeta/signature","authorMeta/ttSeller","authorMeta/verified","authorMeta/video","text"
"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f34a686ed0ef3a38216d56cafcdd0ed0~c5_720x720.jpeg?lk3s=a5d48078&nonce=826&refresh_token=6ec8deeefd804097a28318c583f692e4&x-expires=1719050400&x-signature=t1L8Bm3ZfGENRneNu8SzF7eN%2FHs%3D&shp=a5d48078&shcp=b59d6b55",,"108","456800","2","8600000","7064664706204353542","autogefuehl","Autogefühl","false","Your number one resource for in-depth car reviews: autogefuehl.com","false","false","487","💡Hidden compartment under the rear seats in the upcoming next electric small Volkswagen, at this moment called the VW ID2. The VW ID2 will so to speak be the upcoming electric Polo. If this mechanism really comes to the series production car is under review. #id2 #vwid2 #vwpolo #volkswagenpolo #vwid #volkswagenid #vwpoloev #electricpolo #carsofinstagram #vw #volkswagen #electricvehicles #electricvehicle #cartech #cartechnology"
"https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/010feb27fd385803cc362ee315426623.jpeg?lk3s=a5d48078&nonce=90195&refresh_token=4c5762b29812cc55dca3759d52a6edcf&x-expires=1719050400&x-signature=60pLAMwhWJmXAZIEBRErBiFtf2c%3D&shp=a5d48078&shcp=b59d6b55",,"153","44700","66","398100","7122312245866202118","fiboengineering","স্বপ্ন মটরস","false","আমরা চার চাকার ইজিবাইক, অটো, মিনিবাস, বোরাক, টমটম গাড়ি বিক্রয় করি","false","false","537","আপনি কি উদ্যোক্তা হতে চান? প্রতি মাসে ৩০ থেকে ৪০ হাজার টাকা আয় করতে চান? আপনার এলাকায় আপনি প্রথম ! আপনি কি অল্প পুঁজিতে লাভজনক ব্যবসা করতে চান? আমি কি গাড়ি ভাড়া দিয়ে প্রতিদিন ১ হাজার টাকা আয় করতে চান? অর্ডার করতে কল করুন ইমো & হোয়াটসঅ্যাপ : 01311-690313 , 01977690313 দাম - ৩ লক্ষ  টাকা আমাদের ঠিকানা - দূর্গা পুর, চালা বাজার মসজিদ, আশুলিয়া, সাভার, ঢাকা। এটি একটি স্টিয়ারিং বেজড  ব্যাটারি চালিত ইলেকট্রিক মিনি বাস, আসন সংখ্যা : ৯ জন  মোটর : ১০০০ ওয়াট কন্ট্রোলার : ১০০০ ওয়াট ব্যাটারি : ১২ ভোল্ট, ৫ টি চার্জার : ৬০ ভোল্ট , ১৮ অ্যাম্পিয়ার  গতি: ৪৫ কিঃ মিঃ/ ঘন্টা মাইলেজ : ১২০ - ১৩০ কিঃ মিঃ ( ১ বার চার্জে) সামনের সাসপেনশন : কয়েল স্প্রিং পেছনের সাসপেনশন: পাতি স্পিং ব্রেক : ম্যাকানিক্যাল ড্রাম (পেছনের দুই চাকায়) চাকার সাইজ : ৩.২৫.১৬/ ০৪.০০.১২ দৈর্ঘ্য : ১০ ফুট প্রস্হ : ৩.৫ ফুট উচ্চতা : ৬ ফুট এক্সেলেটর/ পিক আপ : পায়ে আমাদের গাড়ির সুবিধা সমূহঃ  ১.এই গাড়ি এক হাত দিয়ে কন্ট্রোল করা যায় । ২.পিকআপ পায়ে  । ৩. সবযাত্রী সম্মুখ হয়ে বসতে পারে । ৫.দীর্ঘক্ষন গাড়ি চালালেও ড্রাইভার এর কোন সমস্যা হয় না। ৬. যাত্রীদের কোন ঝাঁকুনি লাগেনা । ৭.উঁচু-নিচু যে কোন রাস্তায় সাবলীল ভাবে চলতে পারে । ৮.গাড়ি উল্টে যাবার ভয় থাকে না । ৯.আমাদের গাড়ির সামনের দুই চাকায় কয়েল সাসপেনশন ব্যবহার করা হয়েছে। ১০. প্রাইভেট কারের স্টিয়ারিং ব্যবহার করা হয়েছে। ইউটিউব চ্যানেল - https://www.youtube.com/@fibonacciengineering7175 #easybike  #easybikeprice #easybikepricebd #newmodeleasybike #busmodeleasybike #autorickshaw #cngautorickshaw #Auto #autopricebd #autoprice #tomtom #sandi #dowedo #batterypowered4wheeler #lithiumionbattery #charckakargari #tricycle  #electrictricycle #electricvehicles #বিভাটেক #touristcar #resortcar #golfcart #golfcartbd #foodcartbd #schoolbus #বোরাক #বোরাকগাড়ি #battery #foryou "
"https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/2dee7d78ec0c2ccb8c31e862affe4071.jpeg?lk3s=a5d48078&nonce=9810&refresh_token=b3f1221f8cb792f19c015c1b7c90e363&x-expires=1719050400&x-signature=SqpO3%2BDnsnUI3sEJRuzD89WBxAU%3D&shp=a5d48078&shcp=b59d6b55",,"128","540700","189","3500000","6842190124420514821","prestige_motors","Prestige Motors LLC","false","Best Car Dealer in UAE","false","false","513","Guess the Car ?? 🤔🤔🤔🤔🤔 - - #electriccar #ev #tesla #electricvehicle #electric #electriccars #teslamodel #cars #car #teslamotors #carsofinstagram #teslamodels #model #electricvehicles #teslalife #elonmusk #teslamodelx #emobility #teslaroadster #teslaowner #bmwi #zeroemissions #audi #bmw #teslamodely "
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/abe7efca5eeed6646f983f8e5465f109~c5_720x720.jpeg?lk3s=a5d48078&nonce=9159&refresh_token=0f921b60d2b3fd7e729a5dc98c849f1e&x-expires=1719050400&x-signature=xFnBb9gqqWJZDtLPAZSVyVnhHpM%3D&shp=a5d48078&shcp=b59d6b55",,"21","138200","7","972800","7005600119136240646","electricvehicles_","electric vehicles","false","electric cars,trucks,vehicles
Xsilence super bright led bulbs for cars","false","false","27","#electricvehicles #supervehicle #vehicle #electricvehicle #car #electriccar #supercar"
"https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/77df2d0071095c3c35508377a86d555c.jpeg?lk3s=a5d48078&nonce=73256&refresh_token=577393f2a49bb9dcb691bf470d920c2b&x-expires=1719050400&x-signature=s%2FrX4IHK9YfmSYvjizw8EvXBWws%3D&shp=a5d48078&shcp=b59d6b55",,"388","5658","247","161900","7166821613533938693","noahstok","Noah","false","📍Founder & CEO of We Are Mobilise 
Talking entrepreneurship & impact","false","false","161","Ford’s CEO explains why Tesla’s electric vehicle strategy has changed the game 🤯 #electricvehicles #tesla #elonmusk #ford"
"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f34a686ed0ef3a38216d56cafcdd0ed0~c5_720x720.jpeg?lk3s=a5d48078&nonce=826&refresh_token=6ec8deeefd804097a28318c583f692e4&x-expires=1719050400&x-signature=t1L8Bm3ZfGENRneNu8SzF7eN%2FHs%3D&shp=a5d48078&shcp=b59d6b55",,"108","456800","2","8600000","7064664706204353542","autogefuehl","Autogefühl","false","Your number one resource for in-depth car reviews: autogefuehl.com","false","false","487","💡Wallbox as an art sculpture - beautiful and useful or too complicated? Next to the first-ever MINI Aceman. #wallbox #evcharge #evcharging #recharging #charging #Mini #aceman #miniaceman #cartech #cartechnology #electricvehicle #electricvehicles"
"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f34a686ed0ef3a38216d56cafcdd0ed0~c5_720x720.jpeg?lk3s=a5d48078&nonce=826&refresh_token=6ec8deeefd804097a28318c583f692e4&x-expires=1719050400&x-signature=t1L8Bm3ZfGENRneNu8SzF7eN%2FHs%3D&shp=a5d48078&shcp=b59d6b55",,"108","456800","2","8600000","7064664706204353542","autogefuehl","Autogefühl","false","Your number one resource for in-depth car reviews: autogefuehl.com","false","false","487","💡6-seater or 7-seater in the Kia EV9 - which would you chose? The Kia EV9 (here as EV9 GT-Line) is Kia’s new full-size EV SUV. It is available as six seater or seven seater and always features a vegan sustainable interior. #Kia #KiaEV9 #electricvehicles #electricvehicle #carsofinstagram #kiamotors #cartech #cartechnology @kiadeutschland @kia.worldwide "
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0aae3587dbb6098949d0d7edbf59e03e~c5_720x720.jpeg?lk3s=a5d48078&nonce=19708&refresh_token=83654d06ea582aa5cbc2900779fee856&x-expires=1719050400&x-signature=n488pnegfEv7w0DPJbchisytHk0%3D&shp=a5d48078&shcp=b59d6b55",,"22300","497000","617","9600000","6786589161325872130","millennialcouple.ph","Millennial Couple - Ken & Chez","false","Welcome to our cozy married life🤎🤍
Home & Lifestyle
Shop our home here ↓","false","false","754","Possible na nga ba to go on a 700km loop roadtrip using an EV car in the Philippines?  Find out in this video. 🚗🔋 #ShellRechargePH #ShellRechargeSuperRoadtrip #PoweringProgress  #ElectricVehicles #ElectricVehiclesPhilippines #EVPhilippines #longervideos "
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/aba8b49c9b09ec732605fbda09e5ea31~c5_720x720.jpeg?lk3s=a5d48078&nonce=25651&refresh_token=6332dee840b96b1d7adf80478178eaf3&x-expires=1719050400&x-signature=r4dX1lRQEwxO3iRRbpqT35HQlDc%3D&shp=a5d48078&shcp=b59d6b55",,"273","2516","26","151900","6815879092715488261","2electron","2electron.McFly","false","2electron’s McFly technology manages EVs performance and produce sound&vibration","false","false","60","#carviral #tesla #teslamodel3performance #teslamodel3performance #gearbox #digital #digital #evs #mcfly #electricsoul #mcflytechnology #drive #tiktokcars #automotive #electricvehicles #funtodrive #tiktokmotori "
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/439be279cbfeed2d22e6002459e7bd3e~c5_720x720.jpeg?lk3s=a5d48078&nonce=69860&refresh_token=7b4fdc314694c00b7b882d544f864a79&x-expires=1719050400&x-signature=20Muc0wq3CQnKjaghc1RcxKJ3tQ%3D&shp=a5d48078&shcp=b59d6b55",,"6","548100","0","4600000","7035282986875094021","_vehicles","Vehicle","false","Vehicle","false","false","170","#supertruck #truck #electrictruck #electricvehicles #vehicles #vehicle #electricvehicle #Xsilence"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/aba8b49c9b09ec732605fbda09e5ea31~c5_720x720.jpeg?lk3s=a5d48078&nonce=25651&refresh_token=6332dee840b96b1d7adf80478178eaf3&x-expires=1719050400&x-signature=r4dX1lRQEwxO3iRRbpqT35HQlDc%3D&shp=a5d48078&shcp=b59d6b55",,"273","2516","26","151900","6815879092715488261","2electron","2electron.McFly","false","2electron’s McFly technology manages EVs performance and produce sound&vibration","false","false","60","#greatscott #mammamia #carviral #tesla #teslamodel3performance #launchcontrol #gearbox #digital #evs #tiktokmotori #havefun #funtodrive #electricvehicles #4wheeler #automotive #tiktokcars #drive "
"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4b6a9675c7d01b5d704b03a321e1f291~c5_720x720.jpeg?lk3s=a5d48078&nonce=25869&refresh_token=6aca1537f29cad3a140c8618d06e7bd4&x-expires=1719050400&x-signature=3rfHK7ioD4q0ySVIjPq6M%2FEPMYs%3D&shp=a5d48078&shcp=b59d6b55",,"229","240200","6","9300000","6787377605470815237","techmatepl","Tech-Mate.PL","false","☎️ Telefony  🖥 Komputery 
📸 Foto-wideo 💣 Gry
patryk@tech-mate.pl","false","false","1572","😂 Tesla popsuła się przez jazdę w deszczu 😂 #Tesla #Motoryzacja #Samochód #Samochody #Car #Cars #EV #SamochódElektryczny #SamochodyElektryczne #Moto #TeslaPolska #ElectricVehicle #ElectricVehicles "
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7348033357873168430~c5_720x720.jpeg?lk3s=a5d48078&nonce=29654&refresh_token=4f86f2460aa3b3a6c72da2284ad63b0c&x-expires=1719050400&x-signature=9QI0Js1hzqTPzm936YagYca9Zck%3D&shp=a5d48078&shcp=b59d6b55",,"1","99800","6","2800000","7150870057731097642","elpodcastmedia","El Podcast Media","false","🍻 The greatest Virtual Happy Hour! 🍻 
👆Full Episodes on YouTube & Spotify!👆","false","false","651","EVs in Emergencies: Hitchhiking to Safety (U.S. House Committee) #annaluna #evs #electricvehicle #electricvehicles #hurricanes #battery #climateaction #electriccars #electricars💀"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/439be279cbfeed2d22e6002459e7bd3e~c5_720x720.jpeg?lk3s=a5d48078&nonce=69860&refresh_token=7b4fdc314694c00b7b882d544f864a79&x-expires=1719050400&x-signature=20Muc0wq3CQnKjaghc1RcxKJ3tQ%3D&shp=a5d48078&shcp=b59d6b55",,"6","548100","0","4600000","7035282986875094021","_vehicles","Vehicle","false","Vehicle","false","false","170","#supertruck #truck #electrictruck #electricvehicle #electricvehicles #vehicle #vehicles #car #electriccar #Xsilence"
"https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7ded9c0367cbffe26f8c1d87ff5a5f00~c5_720x720.jpeg?lk3s=a5d48078&nonce=75862&refresh_token=19db2d2c3ce8b63e842a2445038b3278&x-expires=1719050400&x-signature=GRYInm5rJ8wx%2BlRYJghJ4Qhda78%3D&shp=a5d48078&shcp=b59d6b55",,"534","12400","14","119500","7200107659265279018","howtoactuallyinvest","HowToActuallyInvest","false","90% fail at beating the market. Sharing my 20k hrs of knowledge to help you not","false","false","173","Replying to @ducatiguysc1000 Elon's SHOCKING response to Tesla's child labor accusations #tesla #tsla #elonmusk #elon #evs #electricvehicles"
"https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/7311037418495279105.jpeg?lk3s=a5d48078&nonce=52437&refresh_token=e39e9afab4289b232190827303e32b68&x-expires=1719050400&x-signature=1dH3TEMjSee8U7xkuUow%2BBP3mt4%3D&shp=a5d48078&shcp=b59d6b55",,"3439","25800","2","198000","6916730068283130881","mamunworkshop","01915719738","false","প্রতিষ্ঠানের নাম মামুন ওয়াকসপ আমাদের অফিসের ঠিকানা রাজশাহী বেলপুকুর বাইপাস","false","false","170","এক সঙ্গে🔋🇧🇩🪫 অনেকগুলো গাড়ি দেখতে পাবেন ইলেকট্রিক মিনি বাস গাড়ি স্টিয়ারিং সিস্টেম ব্যাটারি চালিত#মিশুক #ইজিবাইক #অটো #টমটম #বোরাক  ------------------------------------------------------------------------------------ আপনার এলাকায় আপনি প্রথম! আপনি কি উদ্যোক্তা হতে চান? প্রতি মাসে ৩০ থেকে ৪০ হাজার টাকা আয় করতে চান ? আপনি কি অল্প পুঁজিতে লাভজনক ব্যবসা করতে চান? অর্ডার করতে কল করুন ইমো & হোয়াটসঅ্যাপ 01915719738 দাম- ৩ লক্ষ ৩০ হাজার টাকা আমাদের ঠিকানা - রাজশাহী বেলপুকুর বাইপাস এটি একটি স্টিয়ারিং বেজড ব্যাটারি চালিত ইলেকট্রিক মিনি বাস, আসন সংখ্যা : ৯ জন মোটর : ১০০০ ওয়াট কন্ট্রোলার : ১০০০ ওয়াট ব্যাটারি : ১২ ভোল্ট, ৫ টি চার্জার : ৬০ ভোল্ট, ১৮ অ্যাম্পিয়ার গতি: ৪৫ কিঃ মিঃ/ঘন্টা মাইলেজ : ১২০ - ১৩০ কিঃ মিঃ ( ১ বার চার্জে) সামনের সাসপেনশন : কয়েল স্প্রিং পেছনের সাসপেনশন: পাতি স্পিং ব্রেক : ম্যাকানিক্যাল ড্রাম (পেছনের দুই চাকায়) চাকার সাইজ : ৩.২৫.১৬/০৪.০০.১২ দৈর্ঘ্য : ১০ ফুট প্রস্হ : ৩.৫ ফুট উচ্চতা : ৬ ফুট এক্সেলেটর/ পিক আপ : পায়ে আমাদের গাড়ির সুবিধা সমূহঃ ১-এই গাড়ি এক হাত দিয়ে কন্ট্রোল করা যায় ৷ ২-পিকআপ পায়ে । ৩-সবযাত্রী সম্মুখ হয়ে বসতেপারে। ৪-আমাদের এই গাড়িতে স্টিয়ারিং লক সিস্টেম রয়েছে ৫-দীর্ঘক্ষন গাড়ি চালালেও ড্রাইভার এর কোন সমস্যা হয় না । ৬-যাত্রীদের কোন ঝাঁকুনি লাগেনা । ৭-উঁচু-নিচু যে কোন রাস্তায় সাবলীল ভাবে চলতে পারে । ৮-গাড়ি উল্টে যাবার ভয় থাকে না । ৯-আমাদের গাড়ির সামনের দুই চাকায় কয়েল সাসপেনশন  ১০-প্রাইভেট কারের স্টিয়ারিং ব্যবহার করা হয়েছে। #easybike #easybikeprice  #easybikepricebd #newmodeleasybike #busmodeleasybike  #autorickshaw #cngautorickshaw #Auto #autopricebd #autoprice #tomtom #sandi  #dowedo #batterypowered4wheeler #lithiumionbattery  #charckakargari #tricycle #electrictricycle  #electricvehicles #বিভাটেক #touristcar #resortcar #golfcart #golfcartbd #foodcartbd #schoolbus #বোরাক #বোরাকগাড়ি #টমটম #অটো #batterypowered  #ইজিবাইক #মিশুক"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7329728850454609926~c5_720x720.jpeg?lk3s=a5d48078&nonce=34537&refresh_token=70fba4aed496e781bf366428ad3b883a&x-expires=1719050400&x-signature=QKM55U1oTfLHszUo7%2F3ibft5zAA%3D&shp=a5d48078&shcp=b59d6b55",,"124","10600","31","256700","6803701902968325125","weebot","weebot","false","Leader Francais de la mobilité électrique & objets connectés⚡️ 
#weareweebot 🍀","false","false","221","Découvrez la puissante Dualtron Victor 🚀  L'une des dernières nouveautés de la gamme Minimotors⚡️.  Retrouvez la gamme de trotinette électrique Dualtron sur notre site internet disponible en bio 🤗  ———-  #weebot  #trotinette #green #trottinetteelectrique #paris #urbanlife #ecomobilite #weebotfrance #electricvehicles #freestvle #ridesafe #electricmobility #trottinette #ridelover #design #electricvehicle #automne #trottinettesportive #ride"
"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f34a686ed0ef3a38216d56cafcdd0ed0~c5_720x720.jpeg?lk3s=a5d48078&nonce=826&refresh_token=6ec8deeefd804097a28318c583f692e4&x-expires=1719050400&x-signature=t1L8Bm3ZfGENRneNu8SzF7eN%2FHs%3D&shp=a5d48078&shcp=b59d6b55",,"108","456800","2","8600000","7064664706204353542","autogefuehl","Autogefühl","false","Your number one resource for in-depth car reviews: autogefuehl.com","false","false","487","💡Kia EV9 swivel seat in the 2nd seating row for easy access, easy child seat mountain and backwards driving for family travel situations. Do you like this feature? The Kia EV9 (here as EV9 GT-Line) is Kia’s new full-size EV SUV. It is available as six seater or seven seater and always features a vegan sustainable interior. #Kia #KiaEV9 #electricvehicles #electricvehicle #carsofinstagram #kiamotors #cartech #cartechnology "
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/439be279cbfeed2d22e6002459e7bd3e~c5_720x720.jpeg?lk3s=a5d48078&nonce=69860&refresh_token=7b4fdc314694c00b7b882d544f864a79&x-expires=1719050400&x-signature=20Muc0wq3CQnKjaghc1RcxKJ3tQ%3D&shp=a5d48078&shcp=b59d6b55",,"6","548100","0","4600000","7035282986875094021","_vehicles","Vehicle","false","Vehicle","false","false","170","#supercar #car #electricvehicles #electricvehicle #vehicles #vehicle #driverlesscar #selfdrivingcar #Xsilence"
"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f34a686ed0ef3a38216d56cafcdd0ed0~c5_720x720.jpeg?lk3s=a5d48078&nonce=826&refresh_token=6ec8deeefd804097a28318c583f692e4&x-expires=1719050400&x-signature=t1L8Bm3ZfGENRneNu8SzF7eN%2FHs%3D&shp=a5d48078&shcp=b59d6b55",,"108","456800","2","8600000","7064664706204353542","autogefuehl","Autogefühl","false","Your number one resource for in-depth car reviews: autogefuehl.com","false","false","487","A new styling exterior and interior for the next Volkswagen electric vehicles! For example with retro-style Golf 1 digital instruments in the upcoming next electric small Volkswagen, at this moment called the VW ID2. The VW ID2 will so to speak be the upcoming electric Polo #id2 #vwid2 #vwpolo #volkswagenpolo #vwid #volkswagenid #vwpoloev #electricpolo #carsofinstagram #vw #volkswagen #electricvehicles #electricvehicle #cartech #cartechnology"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/aba8b49c9b09ec732605fbda09e5ea31~c5_720x720.jpeg?lk3s=a5d48078&nonce=25651&refresh_token=6332dee840b96b1d7adf80478178eaf3&x-expires=1719050400&x-signature=r4dX1lRQEwxO3iRRbpqT35HQlDc%3D&shp=a5d48078&shcp=b59d6b55",,"273","2516","26","151900","6815879092715488261","2electron","2electron.McFly","false","2electron’s McFly technology manages EVs performance and produce sound&vibration","false","false","60","#digital #gearbox #evs #tesla #havefun #drive #mcfly #mcflytechnology #electricsoul #electricvehicles #funtodrive #4wheeler "
"https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/7311037418495279105.jpeg?lk3s=a5d48078&nonce=52437&refresh_token=e39e9afab4289b232190827303e32b68&x-expires=1719050400&x-signature=1dH3TEMjSee8U7xkuUow%2BBP3mt4%3D&shp=a5d48078&shcp=b59d6b55",,"3439","25800","2","198000","6916730068283130881","mamunworkshop","01915719738","false","প্রতিষ্ঠানের নাম মামুন ওয়াকসপ আমাদের অফিসের ঠিকানা রাজশাহী বেলপুকুর বাইপাস","false","false","170","স্কুল বাস 🏫 মাদ্রাসা গাড়ি কিনবা ব্যক্তিগত গাড়ি হিসেবে ব্যবহার করতে পারবেন ব্যাটারি চালিত ইলেকট্রিক#স্কুল_বাস#মাদ্রাসা_গাড়ি#ইজিবাইক  ------------------------------------------------------------------------------------ আপনার এলাকায় আপনি প্রথম! আপনি কি উদ্যোক্তা হতে চান? প্রতি মাসে ৩০ থেকে ৪০ হাজার টাকা আয় করতে চান ? আপনি কি অল্প পুঁজিতে লাভজনক ব্যবসা করতে চান? অর্ডার করতে কল করুন ইমো & হোয়াটসঅ্যাপ 01915719738 দাম- ৩ লক্ষ ৩০ হাজার টাকা আমাদের ঠিকানা - রাজশাহী বেলপুকুর বাইপাস এটি একটি স্টিয়ারিং বেজড ব্যাটারি চালিত ইলেকট্রিক মিনি বাস, আসন সংখ্যা : ৯ জন মোটর : ১০০০ ওয়াট কন্ট্রোলার : ১০০০ ওয়াট ব্যাটারি : ১২ ভোল্ট, ৫ টি চার্জার : ৬০ ভোল্ট, ১৮ অ্যাম্পিয়ার গতি: ৪৫ কিঃ মিঃ/ঘন্টা মাইলেজ : ১২০ - ১৩০ কিঃ মিঃ ( ১ বার চার্জে) সামনের সাসপেনশন : কয়েল স্প্রিং পেছনের সাসপেনশন: পাতি স্পিং ব্রেক : ম্যাকানিক্যাল ড্রাম (পেছনের দুই চাকায়) চাকার সাইজ : ৩.২৫.১৬/০৪.০০.১২ দৈর্ঘ্য : ১০ ফুট প্রস্হ : ৩.৫ ফুট উচ্চতা : ৬ ফুট এক্সেলেটর/ পিক আপ : পায়ে আমাদের গাড়ির সুবিধা সমূহঃ ১-এই গাড়ি এক হাত দিয়ে কন্ট্রোল করা যায় ৷ ২-পিকআপ পায়ে । ৩-সবযাত্রী সম্মুখ হয়ে বসতেপারে। ৪-আমাদের এই গাড়িতে স্টিয়ারিং লক সিস্টেম রয়েছে ৫-দীর্ঘক্ষন গাড়ি চালালেও ড্রাইভার এর কোন সমস্যা হয় না । ৬-যাত্রীদের কোন ঝাঁকুনি লাগেনা । ৭-উঁচু-নিচু যে কোন রাস্তায় সাবলীল ভাবে চলতে পারে । ৮-গাড়ি উল্টে যাবার ভয় থাকে না । ৯-আমাদের গাড়ির সামনের দুই চাকায় কয়েল সাসপেনশন  ১০-প্রাইভেট কারের স্টিয়ারিং ব্যবহার করা হয়েছে। #easybike #easybikeprice  #easybikepricebd #newmodeleasybike #busmodeleasybike  #autorickshaw #cngautorickshaw #Auto #autopricebd #autoprice #tomtom #sandi  #dowedo #batterypowered4wheeler #lithiumionbattery  #charckakargari #tricycle #electrictricycle  #electricvehicles #বিভাটেক #touristcar #resortcar #golfcart #golfcartbd #foodcartbd #schoolbus #বোরাক #বোরাকগাড়ি #টমটম #অটো #batterypowered  #ইজিবাইক #মিশুক"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/46daf445868305c5410146d02f07bfef~c5_720x720.jpeg?lk3s=a5d48078&nonce=86090&refresh_token=e7a38d5af9a609b929d78600c1cde1a3&x-expires=1719050400&x-signature=4uGWSj7USzKnvx6ymKlWgICu2lQ%3D&shp=a5d48078&shcp=b59d6b55",,"24800","274900","1582","10600000","6780462163587220485","xoconniepeters","Connie Peters","false","New car videos daily
128K on Instagram 5K YouTube 
👇Links👇","false","false","2903","The ambient lighting in the Mercedes-Benz EQS 580! #anbientlighting #mercedesbenz #mercedes #merc #benz #eqs #eqs580 #ev #electriccars #electricvehicles"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/439be279cbfeed2d22e6002459e7bd3e~c5_720x720.jpeg?lk3s=a5d48078&nonce=69860&refresh_token=7b4fdc314694c00b7b882d544f864a79&x-expires=1719050400&x-signature=20Muc0wq3CQnKjaghc1RcxKJ3tQ%3D&shp=a5d48078&shcp=b59d6b55",,"6","548100","0","4600000","7035282986875094021","_vehicles","Vehicle","false","Vehicle","false","false","170","cars loading on train #electricvehicles #vehicle #vehicles #electricvehicle #car #supercar #electriccar #selfdrivingcar #truck #supertruck #Xsilence"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/ca9c46365bb9cd20ba8d1e1d0d48867c~c5_720x720.jpeg?lk3s=a5d48078&nonce=20775&refresh_token=b62f608fda80fd9d7f2963bf820a308b&x-expires=1719050400&x-signature=VQYrOaxOVpVD2GX8h6lScdJ4UYU%3D&shp=a5d48078&shcp=b59d6b55",,"4","296000","17","20100000","6657798716390473733","abc7newsbayarea","ABC7 News","false","#1 source for breaking news, weather, sports and more around the Bay Area.","false","true","2816","If you enjoy cruising through the carpool lane with your clean air vehicle sticker, those days may soon be ending. Without federal and state intervention, those stickers won't be renewed come Sept. 30, 2025, when the California Clean Air Vehicle program is set to expire for everyone. #california #ca #cleanair #vehicle #vehicles #car #cars #decal #decals #carpool #electriccar #electriccars #electricvehicle #electricvehicles #ev #evs #news #fyp #foryoupage #abc7news "
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/af19872ba15abf3f6334791fdd09374d~c5_720x720.jpeg?lk3s=a5d48078&nonce=26033&refresh_token=aa4aaa60367e16111576b870f6ef5bed&x-expires=1719050400&x-signature=7AiD%2F2%2FVKEoBBLkop67AmblB8Io%3D&shp=a5d48078&shcp=b59d6b55",,"505","98300","62","504800","6639748034895970309","golfmami","Alejandra Aguilar","false","IG @golfmami_
SHOP GOLF MERCH 👇🏽","false","false","412","#electricvehicles #electricvehiclechargers #teslatok #bmwelectric "
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/31a01dbf5031b7b6c212c9b39f7e2e5e~c5_720x720.jpeg?lk3s=a5d48078&nonce=28435&refresh_token=eb49ba333fba5b677f9bff97a78c2d8c&x-expires=1719050400&x-signature=OCjM%2By5Y61gyS%2FE3wWlfyt2ZKcc%3D&shp=a5d48078&shcp=b59d6b55",,"19","53700","4","335700","7049007437559006214","_electriccars","Electric Cars","false","Cars and trucks
Xsilence 300% brighter led headlight bulb for car","false","false","76","#supercars #electricvehicles #auto #automotive #Xsilence"
